admin1,year,week,fatalities,attack_count,latitude,longitude
Boucle du Mouhoun,2017,28,1,2,12.9905,-3.7159500000000003
Boucle du Mouhoun,2017,35,1,1,13.1221,-4.1563
Boucle du Mouhoun,2017,39,0,1,13.3799,-3.2008
Boucle du Mouhoun,2017,52,3,2,13.32685,-3.33315
Boucle du Mouhoun,2018,1,0,1,13.3799,-3.2008
Boucle du Mouhoun,2018,11,1,1,13.169,-3.4151
Boucle du Mouhoun,2018,15,0,1,12.7384,-3.8677
Boucle du Mouhoun,2018,18,0,1,13.1064,-4.3273
Boucle du Mouhoun,2018,33,2,1,12.1337,-3.6485
Boucle du Mouhoun,2018,42,2,1,13.1691,-3.8899
Boucle du Mouhoun,2018,43,0,1,11.7472,-3.2951
Boucle du Mouhoun,2018,47,0,2,13.16415,-3.6697499999999996
Boucle du Mouhoun,2018,48,0,1,13.4846,-2.7764
Boucle du Mouhoun,2018,49,2,3,13.352166666666667,-2.940933333333333
Boucle du Mouhoun,2018,51,0,1,12.8258,-3.4932
Boucle du Mouhoun,2018,52,10,2,13.3799,-3.2008
Boucle du Mouhoun,2019,1,5,1,13.3799,-3.2008
Boucle du Mouhoun,2019,5,0,1,13.3448,-3.7982
Boucle du Mouhoun,2019,11,2,1,13.5003,-3.1695
Boucle du Mouhoun,2019,12,0,1,12.4634,-3.4608
Boucle du Mouhoun,2019,13,4,1,13.1691,-3.8899
Boucle du Mouhoun,2019,14,0,3,13.4497,-2.917866666666667
Boucle du Mouhoun,2019,20,3,1,12.987,-3.7673
Boucle du Mouhoun,2019,21,2,1,13.4359,-2.8301
Boucle du Mouhoun,2019,23,3,3,12.579933333333335,-3.2794333333333334
Boucle du Mouhoun,2019,26,13,1,13.3448,-3.7982
Boucle du Mouhoun,2019,29,0,3,12.983600000000001,-3.9080333333333335
Boucle du Mouhoun,2019,30,0,1,13.4975,-2.8814
Boucle du Mouhoun,2019,33,4,1,13.3799,-3.2008
Boucle du Mouhoun,2019,36,0,1,13.2267,-3.9535
Boucle du Mouhoun,2019,38,5,1,13.3799,-3.2008
Boucle du Mouhoun,2019,41,1,1,13.4846,-2.7764
Boucle du Mouhoun,2019,42,0,2,13.12665,-3.38285
Boucle du Mouhoun,2019,44,1,1,12.4087,-3.811
Boucle du Mouhoun,2019,46,3,2,13.09,-3.8852
Boucle du Mouhoun,2019,48,0,1,12.5667,-3.6333
Boucle du Mouhoun,2019,49,24,1,13.3799,-3.2008
Boucle du Mouhoun,2019,50,1,2,13.14005,-3.0076
Boucle du Mouhoun,2019,52,0,1,13.169,-3.4151
Boucle du Mouhoun,2020,1,15,2,13.376,-3.19775
Boucle du Mouhoun,2020,2,9,1,12.987,-3.7673
Boucle du Mouhoun,2020,3,0,1,13.3721,-3.1947
Boucle du Mouhoun,2020,4,0,1,12.6598,-3.4948
Boucle du Mouhoun,2020,5,10,2,13.2346,-3.1350499999999997
Boucle du Mouhoun,2020,6,30,2,13.343350000000001,-3.8733000000000004
Boucle du Mouhoun,2020,7,0,1,12.5,-3.7
Boucle du Mouhoun,2020,12,0,1,12.6667,-3.5833
Boucle du Mouhoun,2020,13,3,1,13.4846,-2.7764
Boucle du Mouhoun,2020,14,19,2,13.226199999999999,-3.1351
Boucle du Mouhoun,2020,15,0,1,13.4367,-3.9395
Boucle du Mouhoun,2020,16,1,1,13.0986,-3.8498
Boucle du Mouhoun,2020,17,1,1,13.3628,-3.8732
Boucle du Mouhoun,2020,21,7,3,13.0007,-3.7934666666666668
Boucle du Mouhoun,2020,22,10,1,13.4022,-3.0943
Boucle du Mouhoun,2020,24,1,1,13.169,-3.4151
Boucle du Mouhoun,2020,26,8,2,13.307549999999999,-3.85595
Boucle du Mouhoun,2020,27,0,1,12.6672,-3.6123
Boucle du Mouhoun,2020,29,2,1,11.745,-2.93
Boucle du Mouhoun,2020,30,2,2,13.048950000000001,-3.6146000000000003
Boucle du Mouhoun,2020,33,9,5,13.22356,-3.9622
Boucle du Mouhoun,2020,35,0,1,12.6442,-3.7684
Boucle du Mouhoun,2020,38,2,2,13.144200000000001,-3.8715
Boucle du Mouhoun,2020,39,6,3,13.041633333333332,-3.7237666666666662
Boucle du Mouhoun,2020,40,3,1,13.3681,-3.9717
Boucle du Mouhoun,2020,41,0,1,13.248,-2.5843
Boucle du Mouhoun,2020,44,1,1,13.4481,-3.9518
Boucle du Mouhoun,2020,45,0,1,13.0725,-3.0694
Boucle du Mouhoun,2020,49,0,1,12.429,-3.5186
Boucle du Mouhoun,2021,1,0,1,12.5591,-3.8362
Boucle du Mouhoun,2021,2,0,1,13.169,-3.4151
Boucle du Mouhoun,2021,3,0,2,13.194500000000001,-3.2515
Boucle du Mouhoun,2021,4,0,1,13.4846,-2.7764
Boucle du Mouhoun,2021,6,0,1,13.4975,-2.8814
Boucle du Mouhoun,2021,7,0,1,13.5261,-2.9522
Boucle du Mouhoun,2021,14,0,4,13.313525,-3.233325
Boucle du Mouhoun,2021,15,0,2,13.5999,-3.20425
Boucle du Mouhoun,2021,19,0,2,13.02655,-3.59835
Boucle du Mouhoun,2021,20,0,3,12.945100000000002,-3.6351999999999998
Boucle du Mouhoun,2021,23,0,1,13.169,-3.4151
Boucle du Mouhoun,2021,24,0,2,12.4466,-3.3148
Boucle du Mouhoun,2021,25,0,1,13.3799,-3.2008
Boucle du Mouhoun,2021,27,0,1,13.6204,-3.2461
Boucle du Mouhoun,2021,28,0,4,13.31605,-3.396025
Boucle du Mouhoun,2021,29,0,1,13.5003,-3.1695
Boucle du Mouhoun,2021,30,0,1,12.987,-3.7673
Boucle du Mouhoun,2021,31,15,3,12.879600000000002,-3.4647
Boucle du Mouhoun,2021,32,0,2,12.986049999999999,-3.4054
Boucle du Mouhoun,2021,35,3,4,13.268374999999999,-3.3067
Boucle du Mouhoun,2021,36,0,3,13.072033333333332,-3.4093999999999998
Boucle du Mouhoun,2021,41,0,2,13.0669,-3.1771
Boucle du Mouhoun,2021,42,0,7,12.834,-3.5968714285714287
Boucle du Mouhoun,2021,43,21,7,13.060785714285714,-3.4438999999999997
Boucle du Mouhoun,2021,44,0,1,12.8258,-3.4932
Boucle du Mouhoun,2021,45,0,2,13.00095,-3.8423499999999997
Boucle du Mouhoun,2021,46,7,3,13.313566666666667,-3.406366666666667
Boucle du Mouhoun,2021,47,0,5,12.81036,-3.7723199999999997
Boucle du Mouhoun,2021,48,0,4,13.080224999999999,-3.724025
Boucle du Mouhoun,2021,49,0,5,13.0412,-3.1605800000000004
Boucle du Mouhoun,2021,50,0,2,13.3424,-3.19965
Boucle du Mouhoun,2021,51,6,6,13.2945,-3.2717000000000005
Boucle du Mouhoun,2021,52,7,4,13.19985,-3.254725
Boucle du Mouhoun,2021,53,0,1,13.2269,-3.2388
Boucle du Mouhoun,2022,2,2,3,12.560966666666667,-3.5394
Boucle du Mouhoun,2022,3,1,1,13.4022,-3.0943
Boucle du Mouhoun,2022,5,0,2,12.7132,-3.3927
Boucle du Mouhoun,2022,6,16,5,12.69666,-3.6335
Boucle du Mouhoun,2022,7,2,3,13.240466666666668,-3.3826
Boucle du Mouhoun,2022,8,8,3,12.700366666666667,-3.5872000000000006
Boucle du Mouhoun,2022,9,13,4,13.176525,-3.5246750000000002
Boucle du Mouhoun,2022,10,5,4,13.031075,-3.3103
Boucle du Mouhoun,2022,11,4,1,12.5851,-3.3002
Boucle du Mouhoun,2022,12,0,2,12.4539,-3.4335
Boucle du Mouhoun,2022,13,0,1,13.5721,-3.1459
Boucle du Mouhoun,2022,14,2,1,13.2367,-3.1658
Boucle du Mouhoun,2022,15,0,2,12.42735,-4.07425
Boucle du Mouhoun,2022,16,0,1,12.18,-4.09
Boucle du Mouhoun,2022,17,0,1,13.169,-3.4151
Boucle du Mouhoun,2022,18,8,4,12.788075,-3.729775
Boucle du Mouhoun,2022,19,7,3,13.008033333333335,-3.3854
Boucle du Mouhoun,2022,20,0,3,12.8887,-3.5401000000000002
Boucle du Mouhoun,2022,21,44,8,12.6649,-3.6636375
Boucle du Mouhoun,2022,22,20,2,12.92615,-3.4992
Boucle du Mouhoun,2022,23,16,3,12.888300000000001,-3.7851999999999997
Boucle du Mouhoun,2022,24,0,1,13.1691,-3.8899
Boucle du Mouhoun,2022,26,23,3,12.766133333333334,-3.6002666666666667
Boucle du Mouhoun,2022,27,2,2,12.60425,-3.54005
Boucle du Mouhoun,2022,28,0,1,12.5996,-3.2715
Boucle du Mouhoun,2022,29,5,4,13.4017,-2.8824500000000004
Boucle du Mouhoun,2022,30,5,6,12.91205,-3.53595
Boucle du Mouhoun,2022,31,3,7,13.216257142857144,-3.1156285714285716
Boucle du Mouhoun,2022,32,1,6,12.65775,-3.641633333333333
Boucle du Mouhoun,2022,33,1,2,12.94915,-3.2813
Boucle du Mouhoun,2022,34,0,5,12.89688,-3.5062399999999996
Boucle du Mouhoun,2022,35,1,1,11.745,-2.93
Boucle du Mouhoun,2022,36,7,7,12.749328571428572,-3.2434000000000003
Boucle du Mouhoun,2022,37,3,4,12.49295,-3.7056
Boucle du Mouhoun,2022,38,0,2,12.49,-3.53665
Boucle du Mouhoun,2022,39,10,1,11.745,-2.93
Boucle du Mouhoun,2022,40,0,2,13.20775,-3.2
Boucle du Mouhoun,2022,41,5,1,13.3074,-4.0717
Boucle du Mouhoun,2022,42,2,1,13.4975,-2.8814
Boucle du Mouhoun,2022,43,0,2,12.5917,-3.9114
Boucle du Mouhoun,2022,44,1,1,12.4634,-3.4608
Boucle du Mouhoun,2022,45,0,1,12.3619,-3.3043
Boucle du Mouhoun,2022,46,7,3,12.942233333333334,-3.419833333333333
Boucle du Mouhoun,2022,48,25,10,12.67714,-3.7116100000000003
Boucle du Mouhoun,2022,49,24,3,12.678366666666667,-3.600466666666667
Boucle du Mouhoun,2022,50,2,3,12.624433333333334,-3.6725
Boucle du Mouhoun,2022,51,5,3,13.0254,-3.0614000000000003
Boucle du Mouhoun,2022,52,58,6,13.208433333333334,-3.4176
Boucle du Mouhoun,2023,1,28,8,12.8004625,-3.3409750000000003
Boucle du Mouhoun,2023,2,10,4,12.53055,-3.390575
Boucle du Mouhoun,2023,3,26,5,12.69984,-3.28728
Boucle du Mouhoun,2023,4,2,1,13.2991,-2.5135
Boucle du Mouhoun,2023,5,40,4,12.704875,-3.44815
Boucle du Mouhoun,2023,6,34,5,13.0821,-3.59238
Boucle du Mouhoun,2023,7,2,3,12.6496,-3.2053333333333334
Boucle du Mouhoun,2023,8,17,4,12.467649999999999,-3.6346499999999997
Boucle du Mouhoun,2023,9,18,4,12.940249999999999,-3.4249
Boucle du Mouhoun,2023,10,17,3,12.748966666666666,-3.376466666666667
Boucle du Mouhoun,2023,12,45,4,13.01825,-3.26775
Boucle du Mouhoun,2023,13,14,4,12.54795,-3.44085
Boucle du Mouhoun,2023,14,18,2,12.7726,-3.94105
Boucle du Mouhoun,2023,15,34,9,12.739122222222223,-3.4655555555555555
Boucle du Mouhoun,2023,16,18,1,12.8166,-3.2
Boucle du Mouhoun,2023,18,0,1,13.0725,-3.0694
Boucle du Mouhoun,2023,19,48,5,12.632200000000001,-3.5561999999999996
Boucle du Mouhoun,2023,20,21,4,12.949,-3.7140750000000002
Boucle du Mouhoun,2023,21,68,8,12.4402875,-3.2728125
Boucle du Mouhoun,2023,22,14,3,13.051133333333334,-3.8562333333333334
Boucle du Mouhoun,2023,23,21,6,12.567933333333334,-3.5928333333333335
Boucle du Mouhoun,2023,25,5,4,12.91155,-3.3607500000000003
Boucle du Mouhoun,2023,26,39,3,12.574633333333333,-3.3627000000000002
Boucle du Mouhoun,2023,27,18,3,12.606633333333333,-3.0853333333333333
Boucle du Mouhoun,2023,28,26,8,12.697725,-3.5216000000000003
Boucle du Mouhoun,2023,29,18,5,12.7806,-3.5340800000000003
Boucle du Mouhoun,2023,30,3,2,12.517900000000001,-3.3891999999999998
Boucle du Mouhoun,2023,31,2,2,12.3705,-2.89755
Boucle du Mouhoun,2023,32,1,2,12.6974,-3.80335
Boucle du Mouhoun,2023,33,20,3,12.413633333333332,-3.2233
Boucle du Mouhoun,2023,34,1,2,12.73425,-3.9822
Boucle du Mouhoun,2023,35,3,3,13.3254,-3.1696000000000004
Boucle du Mouhoun,2023,36,1,1,13.1479,-4.0525
Boucle du Mouhoun,2023,37,2,2,12.913,-3.43635
Boucle du Mouhoun,2023,38,8,3,12.559266666666666,-3.5630333333333333
Boucle du Mouhoun,2023,39,5,6,12.766483333333333,-3.8373166666666667
Boucle du Mouhoun,2023,40,46,6,12.72705,-3.2511166666666664
Boucle du Mouhoun,2023,41,15,6,12.8286,-3.5354666666666668
Boucle du Mouhoun,2023,42,7,2,12.94325,-3.47125
Boucle du Mouhoun,2023,43,5,4,12.367825,-3.50615
Boucle du Mouhoun,2023,44,32,5,12.913120000000001,-3.3810200000000004
Boucle du Mouhoun,2023,45,18,9,12.922844444444443,-3.913333333333333
Boucle du Mouhoun,2023,46,16,5,12.76622,-3.7785400000000005
Boucle du Mouhoun,2023,47,24,13,12.09153846153846,-3.787730769230769
Boucle du Mouhoun,2023,48,4,3,13.0239,-3.8516999999999997
Boucle du Mouhoun,2023,49,10,1,12.6338,-3.713
Boucle du Mouhoun,2023,50,32,4,12.162925,-4.035
Boucle du Mouhoun,2023,51,30,5,12.77812,-3.74546
Boucle du Mouhoun,2023,52,26,6,12.061716666666667,-3.8762166666666666
Boucle du Mouhoun,2024,1,21,6,12.81435,-3.7268833333333333
Boucle du Mouhoun,2024,2,2,1,12.7389,-2.9829
Boucle du Mouhoun,2024,3,3,1,13.1529,-4.2514
Boucle du Mouhoun,2024,4,1,1,12.7384,-3.8677
Boucle du Mouhoun,2024,5,34,4,12.523,-3.79765
Boucle du Mouhoun,2024,6,3,1,12.5788,-3.9736
Boucle du Mouhoun,2024,7,0,2,12.54525,-2.91655
Boucle du Mouhoun,2024,8,28,2,12.661750000000001,-3.5839499999999997
Boucle du Mouhoun,2024,9,35,5,12.53546,-3.5592599999999996
Boucle du Mouhoun,2024,10,1,2,12.767949999999999,-3.2651
Boucle du Mouhoun,2024,12,0,2,12.08455,-3.403
Boucle du Mouhoun,2024,13,33,4,12.3615,-3.7127
Boucle du Mouhoun,2024,14,20,3,12.870399999999998,-3.3536333333333332
Boucle du Mouhoun,2024,15,15,1,12.495,-4.2892
Boucle du Mouhoun,2024,16,3,5,12.43866,-3.63558
Boucle du Mouhoun,2024,17,11,3,12.745800000000001,-3.1130666666666666
Boucle du Mouhoun,2024,18,22,4,12.703975,-3.67295
Boucle du Mouhoun,2024,19,54,8,12.8081,-3.4572000000000003
Boucle du Mouhoun,2024,20,44,6,12.796116666666668,-3.608066666666667
Boucle du Mouhoun,2024,21,11,5,12.7006,-3.5278400000000003
Boucle du Mouhoun,2024,22,9,2,12.6344,-3.59595
Boucle du Mouhoun,2024,23,105,6,12.58605,-3.5705333333333336
Boucle du Mouhoun,2024,24,19,7,12.9049,-3.6707571428571426
Boucle du Mouhoun,2024,25,3,4,12.892975,-3.1722
Boucle du Mouhoun,2024,26,72,6,12.705766666666667,-3.9835499999999997
Boucle du Mouhoun,2024,27,46,6,12.647033333333333,-3.5996333333333332
Boucle du Mouhoun,2024,28,42,12,12.444808333333334,-3.752083333333333
Boucle du Mouhoun,2024,29,43,4,12.645125,-3.432575
Boucle du Mouhoun,2024,30,36,7,12.744385714285714,-3.4655142857142858
Boucle du Mouhoun,2024,31,44,6,12.702016666666667,-3.832416666666667
Boucle du Mouhoun,2024,32,39,8,12.7890375,-3.6872249999999998
Boucle du Mouhoun,2024,33,33,7,12.516485714285713,-3.4508
Boucle du Mouhoun,2024,34,47,6,12.586416666666667,-3.305066666666667
Boucle du Mouhoun,2024,35,1,3,12.881033333333335,-3.5198
Boucle du Mouhoun,2024,36,3,6,12.926433333333334,-3.4537833333333334
Boucle du Mouhoun,2024,37,9,5,12.75534,-3.56312
Boucle du Mouhoun,2024,38,4,5,12.966820000000002,-3.2668999999999997
Boucle du Mouhoun,2024,39,1,2,12.6256,-3.77635
Boucle du Mouhoun,2024,40,1,1,13.1221,-4.1563
Boucle du Mouhoun,2024,41,14,5,12.76622,-3.8571800000000005
Boucle du Mouhoun,2024,42,6,3,12.7597,-3.6214999999999997
Boucle du Mouhoun,2024,43,9,2,12.9953,-4.1983999999999995
Boucle du Mouhoun,2024,44,65,7,12.3761,-4.009085714285715
Boucle du Mouhoun,2024,45,62,10,12.65005,-3.74264
Boucle du Mouhoun,2024,46,21,7,12.707828571428573,-3.4802285714285714
Boucle du Mouhoun,2024,47,43,10,12.44786,-4.03112
Boucle du Mouhoun,2024,48,43,7,12.898457142857142,-3.449442857142857
Boucle du Mouhoun,2024,49,9,3,12.116166666666667,-4.002233333333334
Boucle du Mouhoun,2024,50,64,10,12.73668,-3.9436799999999996
Boucle du Mouhoun,2024,51,20,4,12.486525,-3.3055000000000003
Boucle du Mouhoun,2024,52,20,7,12.659314285714286,-3.5751
Boucle du Mouhoun,2025,1,32,2,12.1626,-3.8634
Boucle du Mouhoun,2025,2,29,8,12.532287499999999,-3.4977875
Boucle du Mouhoun,2025,3,23,8,12.3286125,-3.76095
Boucle du Mouhoun,2025,4,20,9,12.676633333333333,-3.1923111111111115
Boucle du Mouhoun,2025,5,34,5,12.61842,-3.2004599999999996
Boucle du Mouhoun,2025,6,27,6,12.807516666666666,-3.5066666666666664
Boucle du Mouhoun,2025,7,132,12,12.698841666666667,-3.7321916666666666
Boucle du Mouhoun,2025,8,25,9,12.6825,-3.625844444444444
Boucle du Mouhoun,2025,9,0,4,12.71235,-3.5238
Boucle du Mouhoun,2025,10,22,6,12.549933333333334,-3.4754666666666663
Boucle du Mouhoun,2025,11,164,5,12.25544,-4.25028
Boucle du Mouhoun,2025,12,5,4,13.201475,-3.675525
Boucle du Mouhoun,2025,13,13,8,12.81995,-3.6376
Boucle du Mouhoun,2025,14,110,7,12.837585714285714,-3.5282714285714287
Boucle du Mouhoun,2025,15,3,3,12.752866666666668,-3.7856666666666663
Boucle du Mouhoun,2025,16,7,4,12.931775,-3.729425
Boucle du Mouhoun,2025,17,77,6,12.990499999999999,-3.5330833333333334
Boucle du Mouhoun,2025,18,6,2,12.274650000000001,-4.07625
Cascades,2018,42,0,1,10.6757,-4.2575
Cascades,2019,2,3,1,10.2427,-5.0131
Cascades,2019,3,0,1,10.2063,-4.976
Cascades,2019,5,0,1,10.55,-4.7667
Cascades,2019,13,5,1,10.2063,-4.976
Cascades,2019,18,0,1,10.6757,-4.2575
Cascades,2019,24,4,1,10.6,-4.8
Cascades,2019,25,2,1,10.6333,-4.7667
Cascades,2019,26,6,1,10.6,-4.8
Cascades,2019,32,0,2,10.5171,-4.307
Cascades,2019,34,1,1,10.6757,-4.2575
Cascades,2019,40,0,1,9.6688,-4.2926
Cascades,2019,44,1,1,10.65,-4.1333
Cascades,2019,47,0,2,10.434000000000001,-3.9244000000000003
Cascades,2019,48,0,1,10.2063,-4.976
Cascades,2019,50,0,1,10.4671,-4.0015
Cascades,2019,52,1,1,10.6955,-4.2168
Cascades,2020,1,0,2,10.034849999999999,-4.06995
Cascades,2020,2,0,1,10.2167,-3.8667
Cascades,2020,4,0,1,10.2063,-4.976
Cascades,2020,8,0,1,10.0704,-4.8057
Cascades,2020,9,1,1,10.2063,-4.976
Cascades,2020,13,0,1,10.6333,-4.7667
Cascades,2020,15,4,1,10.6757,-4.2575
Cascades,2020,20,1,4,9.882874999999999,-4.340775
Cascades,2020,21,7,1,10.0333,-4.4
Cascades,2020,39,0,1,9.9011,-4.3585
Cascades,2020,52,2,1,10.6515,-4.8763
Cascades,2021,3,1,1,10.6515,-4.8763
Cascades,2021,6,1,1,10.4009,-3.8473
Cascades,2021,10,0,1,9.7856,-4.2526
Cascades,2021,14,1,1,10.7518,-4.0859
Cascades,2021,15,0,1,10.6301,-4.5492
Cascades,2021,16,0,1,9.6688,-4.2926
Cascades,2021,17,0,1,10.4695,-4.779
Cascades,2021,20,0,4,9.6785,-4.320925
Cascades,2021,21,3,1,10.6072,-4.4425
Cascades,2021,23,0,2,9.7076,-4.4059
Cascades,2021,24,4,2,9.7076,-4.4059
Cascades,2021,25,0,1,9.7655,-4.4112
Cascades,2021,26,0,1,10.6333,-4.7667
Cascades,2021,32,0,1,9.7996,-4.3366
Cascades,2021,34,0,1,10.0704,-4.8057
Cascades,2021,36,9,3,9.928933333333333,-4.4723999999999995
Cascades,2021,37,1,2,9.8975,-4.272399999999999
Cascades,2021,38,0,1,10.0755,-4.3974
Cascades,2021,39,2,4,10.137725,-4.445025
Cascades,2021,40,3,4,10.18365,-4.3078
Cascades,2021,41,5,7,10.111685714285715,-4.479128571428571
Cascades,2021,42,1,5,10.124,-4.33466
